ball,bowler_batsman,result,commentary,length,line
37.2,"Hazlewood to Vihari, no run",â€¢,"length but way outside off and swinging further away, shouldered arms",Good,Outside Off
37.1,"Hazlewood to Vihari, no run",â€¢,"length ball in the channel, left alone",Good,Unknown
36.6,"Lyon to Rahane, no run",â€¢,"turn, bounce, just lands between leg slip and short leg. Relief for Rahane as India walk off for lunch",Short,Outside Off
36.5,"Lyon to Rahane, no run",â€¢,defends this full and flat delivery back down the pitch,Full,Unknown
36.4,"Lyon to Vihari, 1 run",1,worked with the spin past midwicket as they jog the single,Unknown,Unknown
36.3,"Lyon to Vihari, no run",â€¢,gets across the stumps and defends off the backfoot,Unknown,Off Stump
36.2,"Lyon to Vihari, no run",â€¢,tucks this to backward square leg,Unknown,Leg Stump
36.1,"Lyon to Vihari, no run",â€¢,"spins this down leg, good grab by Paine as Vihari leaves",Unknown,Leg Stump
35.6,"Starc to Rahane, no run",â€¢,squirted away to a diving Green at gully,Unknown,Outside Off
35.5,"Starc to Rahane, 2 runs",2,"this is nicely flicked off his pads, Starc errs in length by overpitching this on leg stump",Good,Off Stump
35.4,"Starc to Rahane, no run",â€¢,"full and swinging back in from outside off, left alone. This one kept a tad low",Full,Outside Off
35.3,"Starc to Rahane, no run",â€¢,sways out of the way of this short delivery angled across,Short,Unknown
35.2,"Starc to Rahane, no run",â€¢,solidly defends this length ball on the stumps,Good,Unknown
35.1,"Starc to Rahane, no run",â€¢,"slants one across, left alone",Unknown,Unknown
34.6,"Lyon to Vihari, no run",â€¢,"defended with the turn off a length, safe",Good,Off Stump
34.5,"Lyon to Vihari, no run",â€¢,"touch short on middle, defended",Short,Middle Stump
34.4,"Lyon to Vihari, no run",â€¢,lunges a long way forward and turns this into the leg side. He's looking to step out but isn't able to get to the pitch,Unknown,Leg Stump
34.3,"Lyon to Vihari, no run",â€¢,gets well forward and outside the line of the stumps to smother that,Unknown,Unknown
34.2,"Lyon to Vihari, no run",â€¢,"steps out but doesn't get to the pitch, plays around it to be hit on the pad",Unknown,Leg Stump
34.1,"Lyon to Vihari, no run",â€¢,gets well forward and stabs this away,Unknown,Unknown
33.6,"Starc to Rahane, no run",â€¢,"full and angling away, left alone",Full,Unknown
33.5,"Starc to Rahane, no run",â€¢,"goes chasing at this full delivery outside off, beaten. Loose from Rahane. Did he expect this to swing back in?",Full,Outside Off
33.4,"Starc to Rahane, no run",â€¢,"full and swinging into middle and leg, worked to the leg side",Full,Middle Stump
33.3,"Starc to Rahane, FOUR runs",4,edged but safe and he'll get four! Into the gap between second slip and gully. Played it with soft hands to keep it down,Unknown,Outside Off
33.2,"Starc to Rahane, no run",â€¢,solidly defended to the off side,Unknown,Off Stump
33.1,"Starc to Rahane, no run",â€¢,squirts this to the gully,Unknown,Outside Off
32.6,"Hazlewood to Vihari, no run",â€¢,"good bouncer on off, Vihari ducks under it",Short,Off Stump
32.5,"Hazlewood to Vihari, no run",â€¢,"too wide outside off, left alone",Unknown,Outside Off
32.4,"Hazlewood to Vihari, no run",â€¢,solid forward stride as he defends this full delivery with his bat close to the pad,Full,Leg Stump
32.3,"Hazlewood to Rahane, 1 run",1,"sprays this on the pads, tickled to fine leg",Unknown,Leg Stump
32.2,"Hazlewood to Rahane, no run",â€¢,right on top of the bounce as he bunts this to the off side,Unknown,Off Stump
32.1,"Hazlewood to Rahane, no run",â€¢,"nice and full outside off, defended back",Full,Outside Off
31.6,"Starc to Rahane, 1 run",1,worked with the swing to midwicket,Unknown,Unknown
31.5,"Starc to Vihari, 1 leg bye",1lb,"has he got some bat on this? Doesn't look like. Struck on the pad, close to the boot, as this deflects towards fine leg. Australia aren't keen on a review.",Unknown,Leg Stump
31.4,"Starc to Vihari, no run",â€¢,"short of length delivery angled across, Vihari lets it pass",Good,Unknown
31.3,"Starc to Vihari, no run",â€¢,"driven nicely as he plants forward, straight to cover",Good,Outside Off
31.2,"Starc to Vihari, no run",â€¢,"shortens his length, around the fourth stump, Vihari lets it go, waves the bat over his head",Good,Unknown
31.1,"Starc to Vihari, no run",â€¢,"slants one across, left alone",Unknown,Unknown
30.6,"Hazlewood to Rahane, no run",â€¢,watches this right under his nose as he defends,Full,Unknown
30.5,"Hazlewood to Rahane, no run",â€¢,"goes wide of the crease and angles a nagging delivery on off stump, left alone again",Unknown,Outside Off
30.4,"Hazlewood to Rahane, no run",â€¢,"pitched up outside off, Rahane leaves",Unknown,Outside Off
30.3,"Hazlewood to Rahane, no run",â€¢,"gets this to angle back in from wide of the crease, defended back with a straight bat",Unknown,Outside Off
30.2,"Hazlewood to Rahane, no run",â€¢,confident forward defense to a length ball on off stump,Good,Off Stump
30.1,"Hazlewood to Rahane, no run",â€¢,"lifter outside off, there's width but Rahane lets it pass through",Unknown,Outside Off
29.6,"Starc to Vihari, no run",â€¢,gets well forward and defends with his bat close to the pad,Unknown,Leg Stump
29.5,"Starc to Rahane, 1 run",1,worked away off the pad to fine leg again,Unknown,Off Stump
29.4,"Starc to Vihari, 1 leg bye",1lb,"on the pads, Vihari misses flicking this full toss. Thuds into the pad and deflects to fine leg. That's a scoring opportunity missed",Yorker,Leg Stump
29.3,"Starc to Rahane, 1 run",1,"short on leg stump, helped along to fine leg",Short,Leg Stump
29.2,"Starc to Rahane, no run",â€¢,"gentle tap into the off side, wants a single but there's no chance of it",Unknown,Off Stump
29.1,"Starc to Rahane, no run",â€¢,"slants one across on a length, left alone",Good,Unknown
28.6,"Green to Vihari, 2 runs",2,on the pads again and he's put that away nicely through midwicket for a couple,Unknown,Leg Stump
28.5,"Green to Vihari, no run",â€¢,"good length delivery that zips away outside off, Vihari shoulders arms",Good,Outside Off
28.4,"Green to Vihari, no run",â€¢,"length delivery on middle and leg, worked to square leg",Good,Middle Stump
28.3,"Green to Vihari, FOUR runs",4,overpitched and Vihari brings together that lovely Hyderabadi wrist to whip it away imperiously to the midwicket boundary. Asking to be put away and he did just that. Lovely balance and control,Unknown,Unknown
28.2,"Green to Rahane, 1 leg bye",1lb,off the thigh pad onto the leg side. This one jagged in to hit him high,Unknown,Off Stump
28.1,"Green to Rahane, no run",â€¢,"nips one away from length outside off, left alone",Good,Outside Off
27.6,"Starc to Vihari, no run",â€¢,"full and swinging in late into the stumps, squeezed back down the pitch",Full,Unknown
27.5,"Starc to Vihari, no run",â€¢,"yorker-length outside off, dug out to the off side",Yorker,Outside Off
27.4,"Starc to Vihari, no run",â€¢,"oooooh! Good ball. Banana swing this one from outside off, Vihari leaves and Australia's slip cordon groans. Wasn't far from the off stump",Unknown,Outside Off
27.3,"Starc to Vihari, no run",â€¢,"invites the drive by slanting this full and across, left alone",Full,Unknown
27.2,"Starc to Vihari, no run",â€¢,shows the full face of the bat to defend back this length delivery,Full,Unknown
27.1,"Starc to Vihari, no run",â€¢,"slants a length ball across, left alone",Good,Unknown
26.6,"Green to Rahane, no run",â€¢,nice stride forward as he drives confidently to mid-off. Rahane yet to get off the mark,Unknown,Off Stump
26.5,"Green to Rahane, no run",â€¢,"lifter outside off, well left this time",Unknown,Outside Off
26.4,"Green to Rahane, no run",â€¢,massive appeal for lbw but not given by Reiffel! This one jags back in from off stump to hit Rahane just above the knee roll. He was a touch overbalanced as well but height was always going to be in question,Unknown,Off Stump
26.3,"Green to Rahane, no run",â€¢,good leave again as he tries to invite the drive by going a touch ahead of length outside off,Good,Outside Off
26.2,"Green to Vihari, 3 runs",3,"leading edge but safe! Squirted away between gully and point for three. This was full and swinging away, Vihari was looking to play it towards mid-on",Full,Outside Off
26.1,"Green to Vihari, no run",â€¢,"short of length delivery that zips through outside off, left alone",Good,Outside Off
25.6,"Cummins to Rahane, no run",â€¢,firm push to short cover to end the over,Good,Outside Off
25.5,"Cummins to Rahane, no run",â€¢,good leave to a full delivery outside off,Full,Outside Off
25.4,"Cummins to Rahane, no run",â€¢,much more confident stride forward as he defends right under this nose,Unknown,Unknown
25.3,"Cummins to Rahane, no run",â€¢,edged but doesn't carry to third slip. Burns takes it on the half-volley. Rahane played it with soft hands,Unknown,Outside Off
25.2,"Cummins to Rahane, no run",â€¢,"gets this to nip back in from outside off, Rahane gets a good stride forward and lets it go Steven Smith style",Unknown,Outside Off
25.1,"Cummins to Rahane, no run",â€¢,"bowls full and invites the drive, Rahane leaves",Full,Unknown
24.6,"Green to Vihari, no run",â€¢,"lifter outside off, Vihari lets it go, zips through to Paine",Unknown,Outside Off
24.5,"Green to Vihari, no run",â€¢,"too much width outside off, length way too short, left alone",Good,Outside Off
24.4,"Green to Vihari, no run",â€¢,gets right on top of the bounce and defends this hip-high delivery into the leg side,Unknown,Leg Stump
24.3,"Green to Vihari, no run",â€¢,struck on the pad but this is way too high as he tries to work it square on the leg side,Unknown,Leg Stump
24.2,"Green to Vihari, no run",â€¢,"good delivery, much fuller and just outside off, defended back",Full,Outside Off
24.1,"Green to Vihari, no run",â€¢,"full on the stumps, Vihari on-drives to mid-on",Full,Unknown
23.6,"Cummins to Vihari, 3 runs",3,lovely drive down the ground to get off the mark! Very authoritative. Saw this pitched up and he laced that away nicely by getting a good stride forward,Unknown,Off Stump
23.5,"Cummins to Vihari, no run",â€¢,"length outside off, fifth stump, left alone",Good,Outside Off
23.4,"Cummins to Pujara, OUT",W,"a brilliant delivery and an equally brilliant catch from Paine. Was a length ball angled in, making Pujara play. But as he looks to defend, the ball starts moving away, takes the outside edge and Paine, for a moment, looked like was wrong-footed. Does well to go low to his right and pouch it with his right hand. Cummins has changed the complexion of the game in his last two overs",Good,Unknown
23.3,"Cummins to Pujara, no run",â€¢,"length ball around fifth stump, Pujara comes forward before deciding to leave it alone",Good,Unknown
23.2,"Cummins to Pujara, 2 runs",2,"fuller outside off, pushes it through covers for a brace",Full,Outside Off
23.1,"Cummins to Pujara, no run",â€¢,"length ball angling in towards the off stump, defended",Good,Off Stump
22.6,"Green to Rahane, no run",â€¢,"length ball in the corridor, left alone",Good,Outside Off
22.5,"Green to Rahane, no run",â€¢,"too full outside off, Rahane jams his bat at it",Full,Outside Off
22.4,"Green to Pujara, 1 run",1,"length ball on middle and leg, pushed to the right of mid-on",Good,Middle Stump
22.3,"Green to Pujara, no run",â€¢,"length ball outside off, much closer to the stumps, left alone",Good,Outside Off
22.2,"Green to Pujara, no run",â€¢,"short of length outside off, Pujara stays away from the line of the ball",Good,Outside Off
22.1,"Green to Pujara, no run",â€¢,"length ball outside off, defended on the off side",Good,Outside Off
21.6,"Cummins to Gill, OUT",W,"finally a wicket for Australia. Gill plays a loose shot outside off. Was a fuller delivery around fourth-fifth stump, Gill went after it but his front foot didn't move. A healthy nick and Paine takes a regulation catch",Full,Outside Off
21.5,"Cummins to Pujara, 1 leg bye",1lb,"length ball angling on to the pads, clipped away towards fine leg",Good,Leg Stump
21.4,"Cummins to Pujara, no run",â€¢,"length ball around fifth stump, left alone",Good,Unknown
21.3,"Cummins to Pujara, no run",â€¢,"fuller around off, driven off the front foot but the cover fielder is in the way",Full,Outside Off
21.2,"Cummins to Gill, 1 run",1,"straying on to the pads, flicked away. Was in the air for a bit but well short of square leg",Short,Leg Stump
21.1,"Cummins to Gill, no run",â€¢,"length ball around off, stays back and defends",Good,Off Stump
20.6,"Green to Pujara, no run",â€¢,"another edge falls short. Was a length ball just outside off, Pujara hung his bat out but the thick outside edge lands inches short of first slip",Good,Outside Off
20.5,"Green to Pujara, 2 runs",2,"fuller on the pads and flicked away, was in the air for a while but away from the diving short backward square leg",Full,Leg Stump
20.4,"Green to Pujara, no run",â€¢,"short of length but way outside off, Pujara drops his hands as he watches it go past him",Good,Outside Off
20.3,"Green to Pujara, no run",â€¢,"innocuous length ball in the channel, left alone",Good,Unknown
20.2,"Green to Pujara, no run",â€¢,"fuller around off, punches it towards mid-on",Full,Off Stump
20.1,"Green to Pujara, no run",â€¢,"starts with a short one outside off, Pujara sways away",Short,Outside Off
19.6,"Cummins to Gill, no run",â€¢,"length ball around off, stays in the crease and defends",Good,Off Stump
19.5,"Cummins to Gill, no run",â€¢,"length outside off, punched firmly off the back foot but straight to the extra cover fielder",Good,Outside Off
19.4,"Cummins to Gill, no run",â€¢,"length ball around off, defended from the crease once again",Good,Off Stump
19.3,"Cummins to Gill, no run",â€¢,"short of length around off, stays back and leg side of the ball to defend it towards cover-point",Good,Outside Off
19.2,"Cummins to Gill, no run",â€¢,"finally a good bouncer, aimed at the batsman, Gill does well to get low and sway from the line of the ball",Short,Unknown
19.1,"Cummins to Gill, FOUR runs",4,"length ball outside off, Gill pushes at it, gets a thick outside edge that goes between second slip and gully",Good,Outside Off
18.6,"Hazlewood to Pujara, no run",â€¢,"length ball around off, defended behind point with an angled bat",Good,Outside Off
18.5,"Hazlewood to Pujara, no run",â€¢,"length ball in the channel, left alone",Good,Unknown
18.4,"Hazlewood to Pujara, no run",â€¢,"length around off, jags back in to take Pujara by surprise, an inside edge on to the pads",Good,Off Stump
18.3,"Hazlewood to Pujara, no run",â€¢,"length ball on middle and leg, defended on the on side",Good,Middle Stump
18.2,"Hazlewood to Pujara, no run",â€¢,"length ball, around sixth stump, left alone once again",Good,Unknown
18.1,"Hazlewood to Pujara, no run",â€¢,"length ball in the channel, left alone",Good,Unknown
17.6,"Cummins to Gill, no run",â€¢,"short of length outside off, pushes it towards covers from the back foot",Good,Outside Off
17.5,"Cummins to Gill, no run",â€¢,"short of length outside off, gets on his toes and punches it towards point",Good,Outside Off
17.4,"Cummins to Gill, no run",â€¢,"fuller but not too full this time, and is wider as well. Gill goes for a big drive and misses",Full,Outside Off
17.3,"Cummins to Gill, no run",â€¢,"fuller around off, pushes it back towards the bowler who fields it in his followthrough",Full,Off Stump
17.2,"Cummins to Gill, no run",â€¢,"a bouncer this time but just like all the other bouncers this morning, this is also too short and Gill had no trouble ducking under",Short,Unknown
17.1,"Cummins to Gill, no run",â€¢,"length ball outside off, looks to defend but gets it from the outer half than the middle. Opens the face to steer it towards gully",Good,Outside Off
16.6,"Hazlewood to Pujara, no run",â€¢,"sneaks past between bat and pad. Lands on a good length just outside off, Pujara doesn't leave much gap between the bat and pad as he looks to defend but it moves off the seam to cut him in half",Good,Outside Off
16.5,"Hazlewood to Pujara, no run",â€¢,"a touch fuller this time, flicked but once again the short midwicket fielder comes into the picture",Full,Unknown
16.4,"Hazlewood to Pujara, no run",â€¢,"angling in this time from outside off, flicked towards short midwicket",Short,Outside Off
16.3,"Hazlewood to Pujara, no run",â€¢,"length ball outside off, Pujara leaves it alone",Good,Outside Off
16.2,"Hazlewood to Gill, 1 run",1,fuller on the pads and flicked away towards midwicket,Full,Leg Stump
16.1,"Hazlewood to Gill, no run",â€¢,"length ball around off, defended",Good,Off Stump
15.6,"Cummins to Pujara, no run",â€¢,"length outside off, looks to defend but ends up playing well inside the line of the ball and it goes past the bat",Good,Outside Off
15.5,"Cummins to Pujara, no run",â€¢,"short of length around off, gets behind it and blocks",Good,Off Stump
15.4,"Cummins to Pujara, no run",â€¢,"length ball in the channel, Pujara pushes at it and gets beaten",Good,Unknown
15.3,"Cummins to Pujara, 2 runs",2,"length but at the body this time, Pujara tucks it away past the short square leg",Good,Leg Stump
15.2,"Cummins to Pujara, no run",â€¢,"length ball another set of stumps away from Pujara, shouldered arms",Good,Unknown
15.1,"Cummins to Pujara, no run",â€¢,"a bouncer, banged in too short though. Pujara ducks under",Short,Unknown
14.6,"Hazlewood to Gill, no run",â€¢,"on the fuller side, just around the off stump, a big front-foot stride from Gill to block this",Full,Off Stump
14.5,"Hazlewood to Gill, no run",â€¢,"length ball outside off, comes forward and blocks",Good,Outside Off
14.4,"Hazlewood to Pujara, 3 runs",3,"fuller on the pads and clipped away behind square, along the ground, for three. 50 comes up for India",Full,Leg Stump
14.3,"Hazlewood to Pujara, no run",â€¢,"length ball on middle and leg, defended towards short midwicket",Good,Middle Stump
14.2,"Hazlewood to Gill, 3 runs",3,"full outside off and this time he drives it through extra cover, gets a couple of runs more",Full,Outside Off
14.1,"Hazlewood to Gill, FOUR runs",4,"another inside edge, to another big inswinger. Gill is front foot has gone nowehere as the ball jags back in. Paine had no chance this time",Unknown,Unknown
13.6,"Cummins to Pujara, no run",â€¢,"fuller around off, a forward stride to defend it under his eyes",Full,Off Stump
13.5,"Cummins to Pujara, no run",â€¢,"short of length around off, gets on his toes and defends down",Good,Off Stump
13.4,"Cummins to Pujara, no run",â€¢,"a bouncer this time, but Pujara ducks under it comfortably",Short,Unknown
13.3,"Cummins to Pujara, no run",â€¢,"length but well outside off this time, left alone",Good,Outside Off
13.2,"Cummins to Pujara, no run",â€¢,"and now it doesn't carry. A length ball around off stump, making Pujara play but his soft hands save him as a genuine edge falls well short of first slip",Good,Outside Off
13.1,"Cummins to Pujara, no run",â€¢,"length ball at off stump, Pujara gets behind it and blocks",Good,Off Stump
12.6,"Hazlewood to Gill, no run",â€¢,"length again, much closer to the stumps this time, Gill comes forward and blocks",Good,Unknown
12.5,"Hazlewood to Gill, no run",â€¢,"length outside off, left alone",Good,Outside Off
12.4,"Hazlewood to Gill, FOUR runs",4,"now comes the punishment. Hazlewood errs on the fuller side and Gill drives it past mid-on, on the fielder's right",Full,Unknown
12.3,"Hazlewood to Gill, no run",â€¢,"dropped? Length ball starting well outside off and cutting Gill in half, was there an inside edge? Looks like but it swings so much that Paine had to dive it to his left. He gets there alright but cannot hold on to it",Good,Outside Off
12.2,"Hazlewood to Gill, no run",â€¢,"length ball in the corridor, shouldered arms",Good,Outside Off
12.1,"Hazlewood to Gill, no run",â€¢,"length ball angling in, Gill misses the flick and is hit on the pads, another appeal for lbw but that was going down",Good,Leg Stump
11.6,"Cummins to Pujara, no run",â€¢,"length outside off, Pujara wanted to play it towards point but opened the face too early and the ball bounces into the pitch",Good,Outside Off
11.5,"Cummins to Pujara, no run",â€¢,"length again, in the channel. Left alone",Good,Unknown
11.4,"Cummins to Pujara, no run",â€¢,"some extra bounce from a good length outside off, hits the splice of the bat and into the ground. One bounce to short leg",Good,Outside Off
11.3,"Cummins to Pujara, no run",â€¢,"length ball around off, defends it towards mid-on with a straight bat",Good,Off Stump
11.2,"Cummins to Pujara, no run",â€¢,"length outside off, Pujara plays with the soft hands, opens the face of the bat and guides it towards gully",Good,Outside Off
11.1,"Cummins to Pujara, no run",â€¢,"an appeal for caught behind straightaway. Given not out but Paine wants to review. In fact, he was the only one he appealed confidentially. Was a length ball outside off, Pujara wanted to play at it, more like feel bat on the ball and thus sort of pushed at it. Was there a spike? Nothing on the HotSpot but looked like there was tiny murmur as the ball passed the bat. The umpire doesn't think that was bat on the ball though. Australia lose their review",Good,Outside Off
10.6,"Hazlewood to Gill, no run",â€¢,"length ball around off, comes forward and blocks",Good,Off Stump
10.5,"Hazlewood to Gill, no run",â€¢,"length ball jags back in, Gill was cramped. Jabs it towards square leg and sprints down before Pujara sends him back",Good,Leg Stump
10.4,"Hazlewood to Gill, no run",â€¢,"length ball outside off, punches between extra cover and mid-off. Both batsmen were looking for a single initially but decide against it in the end",Good,Outside Off
10.3,"Hazlewood to Gill, no run",â€¢,"length, once again around fourth stump, left alone once more",Good,Unknown
10.2,"Hazlewood to Gill, no run",â€¢,"good leave. Length all around fourth stump, shouldered arms",Good,Unknown
10.1,"Hazlewood to Pujara, 1 run",1,Pujara seems to be in a hurry today. Drops the length ball towards point and sets off. Was a sharp single but risky. Gill took a step or two before saying no. Pujara had to put in the dive. They eventually get the single off the overthrow,Good,Outside Off
9.6,"Lyon to Gill, no run",â€¢,"length ball outside off, another solid front-foot defensive shot",Good,Outside Off
9.5,"Lyon to Gill, no run",â€¢,"length ball outside off, lunges forward and blocks again",Good,Outside Off
9.4,"Lyon to Gill, no run",â€¢,"fuller outside off, comes forward and blocks",Full,Outside Off
9.3,"Lyon to Gill, FOUR runs",4,skipped down once again and drove it to the right of the mid-off for four,Unknown,Off Stump
9.2,"Lyon to Gill, no run",â€¢,uses his feet to come to the pitch of the ball and defend it,Unknown,Unknown
9.1,"Lyon to Gill, 2 runs",2,"tossed up around off, comes forward and drives it towards deep extra cover",Full,Outside Off
8.6,"Hazlewood to Pujara, no run",â€¢,"fuller around off, defended from the crease",Full,Off Stump
8.6,"Hazlewood to Pujara, (no ball)",1nb,"short of length outside off, defended from the back foot",Good,Outside Off
8.5,"Hazlewood to Pujara, no run",â€¢,"fuller around off and middle, defended down the wicket",Full,Off Stump
8.4,"Hazlewood to Pujara, no run",â€¢,"length ball around off, Pujara was pushing at it and gets beaten",Good,Off Stump
8.3,"Hazlewood to Pujara, no run",â€¢,fuller on the stumps and nipping back. Pujara ends up playing down the wrong line and gets hit on the pad. A loud appeal for Hazlewood but that was going down,Full,Leg Stump
8.2,"Hazlewood to Pujara, no run",â€¢,"length ball around off, Pujara once again wanted to drop and run but this time the extra cover fielder was quick to the ball. Gill sends him back in time",Good,Outside Off
8.1,"Hazlewood to Pujara, no run",â€¢,"length ball but down the leg side, Pujara lets it go",Good,Leg Stump
7.6,"Cummins to Pujara, 1 run",1,"short of length outside off, pushes it towards point from the back foot, with soft hands. An early and loud call of yes to sneak in a single",Good,Outside Off
7.5,"Cummins to Pujara, no run",â€¢,"a bouncer this time, too short and too high, which means Pujara saw it early and ducked under without any discomfort",Short,Unknown
7.4,"Cummins to Gill, 3 runs",3,"fuller around off, just forward defence-push and the ball beats the mid-off fielder to the boundary",Full,Off Stump
7.3,"Cummins to Gill, no run",â€¢,"length ball around off, stays on the crease and defends with a straight-ish bat",Good,Off Stump
7.2,"Cummins to Gill, no run",â€¢,"length ball outside off, Gill was in two minds there, ends up dabbing it towards gully in the end",Good,Outside Off
7.1,"Cummins to Pujara, 1 run",1,"length ball around off and middle, tucked away towards midwicket for a quick single",Good,Off Stump
6.6,"Starc to Gill, FOUR runs",4,"fuller on the pads and swinging further down, flicked away to the right of fine leg for another boundary",Full,Leg Stump
6.5,"Starc to Gill, no run",â€¢,"fuller around off this time, pushes it towards extra cover",Full,Outside Off
6.4,"Starc to Gill, FOUR runs",4,"short and pulled away, made good sound off the bat even though it just reaches the boundary line in the end. Gill was looking to leave it alone first but then saw it wasn't that high and went with the shot",Short,Off Stump
6.3,"Starc to Gill, no run",â€¢,"length ball around off, punched towards point",Good,Outside Off
6.2,"Starc to Gill, no run",â€¢,"length again but way outside off this time, left alone",Good,Outside Off
6.1,"Starc to Gill, no run",â€¢,"length ball outside off, Gill is stuck at the crease, pushes at it and gets beaten",Good,Outside Off
5.6,"Cummins to Pujara, no run",â€¢,"length ball in the channel, shoulders arms",Good,Unknown
5.5,"Cummins to Pujara, FOUR runs",4,"too full and driven down the ground, between the bowler and mid-on, he too opens his account with a boundary",Full,Unknown
5.4,"Cummins to Pujara, no run",â€¢,"a touch fuller, goes for the flick but cannot beat the short leg",Full,Leg Stump
5.3,"Cummins to Pujara, no run",â€¢,"length ball around off, stays in the crease and blocks",Good,Off Stump
5.2,"Cummins to Pujara, no run",â€¢,"length ball on middle and leg, Pujara was looking to work it on the leg side, but takes off the bottom hand to counter the extra bounce",Good,Off Stump
5.1,"Cummins to Pujara, no run",â€¢,"fuller on the stumps, pushed back towards the bowler",Full,Unknown
4.6,"Starc to Gill, no run",â€¢,"fuller but way, way outside off, left alone",Full,Outside Off
4.5,"Starc to Gill, no run",â€¢,"short of length around off, stays on the back foot and looks to defend, beaten as the ball moves away",Good,Off Stump
4.4,"Starc to Gill, 2 runs",2,"fuller around off, opens the face at the last moment to sneak in a couple through the gap between slips and gully",Full,Outside Off
4.3,"Starc to Gill, no run",â€¢,"length ball outside off, pushed towards covers",Good,Outside Off
4.2,"Starc to Gill, no run",â€¢,"length ball but way outside off, left alone",Good,Outside Off
4.1,"Starc to Gill, FOUR runs",4,"cracking shot by Gill. Was a short and wide delivery by Starc, Gill transfers his weight on the back foot and punches it through covers, right from the middle of the bat",Good,Outside Off
3.6,"Cummins to Gill, 1 run",1,"dropped by Labuschagne. Was fuller around off and middle, Gill was looking to play on the leg side. Got the outside edge but Labuschagne put it down at third slip. Was a sharp chance, chest-high to the right but should have been taken",Full,Outside Off
3.5,"Cummins to Gill, no run",â€¢,"short of length at the body, Gill stays back and blocks",Good,Unknown
3.4,"Cummins to Gill, FOUR runs",4,"too full and driven past mid-off, to get off the mark with a boundary. Wade put in a valiant dive after the chase but couldn't prevent the boundary. India too are off the mark",Full,Off Stump
3.3,"Cummins to Gill, no run",â€¢,"an outside edge but bounces in front of gully. Length outside off, Gill pushes in front of his body but luckily the edge doesn't carry",Good,Outside Off
3.2,"Cummins to Gill, no run",â€¢,"beaten! Length ball outside off, cross seam. Gill looks to block and gets beaten. Think this was more like playing the wrong line",Good,Outside Off
3.1,"Cummins to Gill, no run",â€¢,"fuller around off, comes forward and defends it back towards the bowler",Full,Off Stump
2.6,"Starc to Pujara, no run",â€¢,"beaten!. Length ball around off, forcing Pujara to play at it but it keeps on going with the angle to beat the bat. India yet to open their account",Good,Off Stump
2.5,"Starc to Pujara, no run",â€¢,"a touch fuller around off, in contrast to Agarwal, Pujara has a very low backlift. Brings the bat in front of the ball to defend it",Full,Off Stump
2.4,"Starc to Pujara, no run",â€¢,"short of length but way outside off, Pujara lets it go through to the keeper",Good,Outside Off
2.3,"Starc to Pujara, no run",â€¢,"fuller around off, finally a confident shot. Comes forward and blocks",Full,Off Stump
2.2,"Starc to Pujara, no run",â€¢,"length ball, holding its line this time. Pujara ended up playing inside the line and missed it",Good,Unknown
2.1,"Starc to Pujara, no run",â€¢,"fuller outside off, pushes it towards cover from the front foot",Full,Outside Off
1.6,"Cummins to Gill, no run",â€¢,fuller and straighter and Gill finally manages some willow on leather. Pushes it back towards the bowler,Full,Unknown
1.5,"Cummins to Gill, no run",â€¢,"beauty! Beats the bat again as it comes in with the angle before holding his line, Gill was once again looking to defend it but makes no contact",Unknown,Unknown
1.4,"Cummins to Gill, no run",â€¢,jaffa. Length ball around fourth stump and moves away to beat the tentative forward defence. Paine collects it near his head,Good,Unknown
1.3,"Cummins to Gill, no run",â€¢,"jags back from a length around off, Gill was caught at the crease, hits him high on the thigh",Good,Off Stump
1.2,"Cummins to Gill, no run",â€¢,"length ball outside off, looks to push at it and gets beaten",Good,Outside Off
1.1,"Cummins to Gill, no run",â€¢,"gets a sighter at least. Length ball around fifth stump, left alone",Good,Unknown
0.6,"Starc to Agarwal, OUT",W,"this looks close and the finger goes up. Agarwal discusses with Gill and reviews just in time. This is high-quality bowling from Starc. Hardly any loosener here. Pitched just around off and swung back in to beat the bat and hit Agarwal near the knee roll. Would have gone on to hit the top of off, as coaches prescribe. Umpire's call, so India don't lose the review at least",Unknown,Off Stump
0.5,"Starc to Agarwal, no run",â€¢,"fuller and wider outside off this time, left alone",Full,Outside Off
0.4,"Starc to Agarwal, no run",â€¢,"length ball around off, jab-defends it",Good,Off Stump
0.3,"Starc to Agarwal, no run",â€¢,"a searing yorker from Starc, Agarwal has a high backlift but does well to bring his bat down and jam at the ball",Yorker,Unknown
0.2,"Starc to Agarwal, no run",â€¢,"a loud appeal for lbw but denied. Paine has a chat with the bowler and decides not to review. Was a length ball outside off, came back in to thud into the pads but there was an inside edge",Good,Outside Off
0.1,"Starc to Agarwal, no run",â€¢,"right on the money, length ball around middle and off and shapes back. Agarwal was watchful and defends it solidly",Good,Off Stump
