ball,bowler_batsman,result,commentary,length,line
3.3,"Bumrah to Burns, no run",â€¢,"length ball angling into middle stump. Presses forward and clips to mid-on, playing slightly around his front pad. That will interest Bumrah for sure",Good,Middle Stump
3.2,"Bumrah to Burns, no run",â€¢,"length ball outside off, left alone",Good,Outside Off
3.1,"Bumrah to Burns, no run",â€¢,"ooh, squared up slightly. Just back of a length, angling into off stump. Straightens just a touch as Burns' bat comes down at an angle in defence. Squirted off the edge, but downwards, bouncing well short of third slip",Good,Outside Off
2.6,"Yadav to Wade, no run",â€¢,"shortish, climbs steeply and straightens into Wade as he tries to ride the bounce and play it down into the leg side. Past his inside edge and smacks into his stomach",Short,Leg Stump
2.5,"Yadav to Wade, no run",â€¢,"back of a length, slanting across into the corridor, gets nicely behind it to defend into the point region",Good,Outside Off
2.4,"Yadav to Wade, no run",â€¢,"length ball, shifts his line wider outside off. Too wide to make Wade play",Good,Outside Off
2.3,"Yadav to Wade, no run",â€¢,"length ball on off stump, defended into the on side",Good,Off Stump
2.2,"Yadav to Wade, no run",â€¢,"now it does swing, from around off stump. Looks to work it leg side, but the ball bounces steeply and hits his thigh pad after swerving past the inside edge",Unknown,Off Stump
2.1,"Yadav to Wade, no run",â€¢,"lovely length, slanting across Wade and making him play with the threat of inswing in the back of his mind. Doesn't swing, and it zips past the edge",Good,Unknown
1.6,"Bumrah to Burns, no run",â€¢,"pulls his length back a bit, fairly tight line outside off. Burns leaves, trusting the bounce",Good,Outside Off
1.5,"Bumrah to Burns, no run",â€¢,"full now, angling in and close to off stump. Good stride forward to block into the point region",Full,Outside Off
1.4,"Bumrah to Burns, no run",â€¢,"back of a length, a little wider, left alone",Good,Outside Off
1.3,"Bumrah to Burns, no run",â€¢,"ooh, great bowling. Similar length, angling in slightly closer to off stump to force a defensive push from Burns without a whole lot of footwork. Then it nips away off the seam to beat his edge",Good,Off Stump
1.2,"Bumrah to Burns, no run",â€¢,"length ball, some steep spring off the surface as Burns leaves again",Good,Off Stump
1.1,"Bumrah to Burns, no run",â€¢,"length ball in the corridor, left alone",Good,Outside Off
0.6,"Yadav to Wade, no run",â€¢,"length ball, slanting away into the fifth-stump channel. Wade leaves again. Excellent first over",Good,Unknown
0.5,"Yadav to Wade, no run",â€¢,"fuller still, a little wider, inviting the drive away from the body. Left alone",Full,Outside Off
0.4,"Yadav to Wade, no run",â€¢,"beats him again! A little fuller still, and this one seams away off the pitch as Wade props forward to defend",Full,Off Stump
0.3,"Yadav to Wade, no run",â€¢,"beauty. Shifts his length very slightly fuller, and gets Wade to defend from the crease. He plays because he knows Umesh can swing it back, and the line is close to off stump, but it carries on with the angle and beats the edge",Full,Off Stump
0.2,"Yadav to Wade, no run",â€¢,"back of a length, slanting into the corridor. Left alone",Good,Outside Off
0.1,"Yadav to Wade, no run",â€¢,"good start, steep bounce from a length in the corridor, the merest hint of shape back into the left-hander. Left alone",Good,Outside Off
