ball,bowler_batsman,result,commentary,length,line
32.1,"Saini to Pucovski, 2 runs",2,"137.4kph, length ball outside off, goes back and punches it towards sweeper cover for a couple",Good,Outside Off
31.6,"Bumrah to Labuschagne, no run",â€¢,"length ball in the channel, shouldered arms once more",Good,Unknown
31.5,"Bumrah to Labuschagne, no run",â€¢,"length ball around fifth stump, left alone",Good,Unknown
31.4,"Bumrah to Labuschagne, no run",â€¢,"fuller around off, punched towards mid-off from the front foot",Full,Off Stump
31.3,"Bumrah to Labuschagne, no run",â€¢,"length ball around off, defended from the crease",Good,Off Stump
31.2,"Bumrah to Pucovski, 1 run",1,"fuller around off, pushes it towards covers for a quick single",Full,Outside Off
31.1,"Bumrah to Pucovski, no run",â€¢,"length ball around off, defended from the back foot",Good,Off Stump
30.6,"Saini to Labuschagne, no run",â€¢,"back of a length in the channel, nipping back, left alone. Good judgement though that was a mite closer to off stump than he would have thought. A fairly non-threatening first over from Saini apart from this last ball.",Good,Off Stump
30.5,"Saini to Pucovski, 1 run",1,"short outside off again, rides the bounce nicely to cut this to deep point",Short,Outside Off
30.4,"Saini to Pucovski, no run",â€¢,"fuller and wider outside off, left alone",Full,Outside Off
30.3,"Saini to Pucovski, no run",â€¢,"length on off, tapped back down the pitch",Good,Off Stump
30.2,"Saini to Pucovski, FOUR runs",4,"back of a length outside off, but he moves across and slaps a pull shot to the long-on boundary and raises fifty on debut. He's had chances but it's how you convert them. Well played",Good,Outside Off
30.1,"Saini to Pucovski, FOUR runs",4,"uh oh, he'll not want to remember his first ball. To a fellow debutant, but it's short, wide outside off, nothing in it, and an easy put away to the cover boundary",Good,Outside Off
29.6,"Ashwin to Labuschagne, 2 runs",2,"well played, tossed up outside off but he was down early to sweep it fine. The leg slip had gone out so he knew he'd be safer playing it",Full,Outside Off
29.5,"Ashwin to Labuschagne, FOUR runs",4,"thwack. The angle from around the wicket gives Marnus room to work with outside off, and it's a tad short, so he rocks back and absolutely thumps it through point",Short,Outside Off
29.4,"Ashwin to Labuschagne, no run",â€¢,"length ball on the stumps, goes back and flicks towards leg gully",Good,Outside Off
29.3,"Ashwin to Labuschagne, no run",â€¢,length ball going across him tapped into the offside,Good,Off Stump
29.2,"Ashwin to Pucovski, 3 runs",3,"tossed up on off, but he's been dealing with that line particularly well by giving himself room and going deep in his crease. Smacks it through point, cutting it from in front of the stumps",Full,Outside Off
29.1,"Ashwin to Pucovski, no run",â€¢,"length on the stumps, goes back to clip this with the turn towards mid-on",Good,Unknown
28.6,"Siraj to Pucovski, 3 runs",3,"not fully in control but safe. Another short ball, he has to fetch it from outside off without quite having moved decisively across and the ball hangs in the air but there's no one at deep midwicket and it drops safe",Full,Outside Off
28.5,"Siraj to Pucovski, 2 runs",2,"huge mix up but he's safe. Back of a length outside off, and he creams it beautifully through extra cover. The ball won't go to the boundary, Bumrah picks it up, but slips a bit. The throw ends up being not great, which is fortunate for Pucovski because he had gone three quarters of the way down for the third run while Marnus hadn't moved. In the end he turned around and had enough time to get back before the relay throw came to the keeper",Full,Outside Off
28.4,"Siraj to Pucovski, no run",â€¢,"length outside off, steered to point",Good,Outside Off
28.3,"Siraj to Pucovski, no run",â€¢,"length outside off, defended to extra cover",Good,Outside Off
28.2,"Siraj to Pucovski, no run",â€¢,"full on off, driven on the front foot firmly but mid-on, who is very straight, fields it",Full,Off Stump
28.1,"Siraj to Pucovski, 2 runs",2,"dug in short outside off, but too short, sits up and allows him to go across and flat bat a pull through midwicket",Good,Outside Off
27.6,"Ashwin to Labuschagne, no run",â€¢,comes on the front foot to solidly defend down the pitch,Unknown,Unknown
27.5,"Ashwin to Labuschagne, FOUR runs",4,"a bit shorter, he goes back this time and uses wrists to flick this through backward square leg. A bit sloppy from the fielder moving to his left, should have intercepted that. In the end it goes all the way to the boundary with the man in front of square on the boundary unable to keep it inside with his boot, while running around",Short,Leg Stump
27.4,"Ashwin to Labuschagne, FOUR runs",4,given room and he goes deep in his crease to create the length to this tossed up ball to punch through cover. Superbly timed,Full,Outside Off
27.3,"Ashwin to Pucovski, 1 run",1,"tossed up on a length on off, goes back and makes room this time to punch to extra cover",Full,Outside Off
27.2,"Ashwin to Pucovski, no run",â€¢,"length on off, goes back and plays with the turn to tap it down on the legside, bounces to leg slip",Good,Outside Off
27.1,"Ashwin to Pucovski, no run",â€¢,"tossed up, comes on the front foot and defends",Full,Unknown
26.6,"Siraj to Labuschagne, no run",â€¢,"he keeps it in the channel on a length, defended into the offside",Good,Off Stump
26.5,"Siraj to Labuschagne, no run",â€¢,"back of a length on a fourth stump line, he's moving across slightly and defends it back down the pitch",Good,Unknown
26.4,"Siraj to Labuschagne, no run",â€¢,"back of a length outside off, left alone",Good,Outside Off
26.3,"Siraj to Pucovski, 1 run",1,"fuller on the stumps, nudged to the man at deep backward square leg",Full,Leg Stump
26.2,"Siraj to Pucovski, no run",â€¢,"fuller, punched to mid-on",Full,Unknown
26.1,"Siraj to Pucovski, no run",â€¢,"appeal from Siraj but that's too high. Jags back in sharply from outside off to hit him on the thigh pad, cut him in half almost with a big gap between bat and pad as he's looking to push",Unknown,Outside Off
25.6,"Ashwin to Labuschagne, no run",â€¢,"swept hard, but straight to backward square leg",Unknown,Leg Stump
25.5,"Ashwin to Labuschagne, no run",â€¢,"oooh, he had skipped down the track but got it only to short leg. Was well out of his crease, if the man there had collected cleanly, had an opportunity to flick it to the stumps. But that's a tough take, with the batsman coming down the crease and hardly any reflex time",Short,Leg Stump
25.4,"Ashwin to Pucovski, 1 run",1,comes on the front foot to work this to backward square leg,Unknown,Leg Stump
25.3,"Ashwin to Labuschagne, 1 run",1,,,
25.2,"Ashwin to Labuschagne, no run",â€¢,"length ball on the stumps, turned to backward square leg",Good,Leg Stump
25.1,"Ashwin to Labuschagne, no run",â€¢,,,
24.6,"Siraj to Pucovski, no run",â€¢,"and Pant has held on to that. Oh no he hasn't! On target short ball from Siraj. Banged in and climbing up to his ribs, he was moving across to try and pull it. Got a glove on it and the ball loops up behind Pant. He turns around and dives, the can't hold on to it but he's falling quicker than the ball is, and in the same direction, so he makes another grab at it as he's falling down. Did he get his gloves around the ball in time or as it hit the ground? The umpires have ruled it was ball hitting ground first. And on second viewing, it appears the right call. The ball hit the ground first before being gathered cleanly.",Short,Unknown
24.5,"Siraj to Pucovski, no run",â€¢,"back of a length on a fifth stump line, punched to cover",Good,Outside Off
24.4,"Siraj to Pucovski, no run",â€¢,"back of a length outside off, comes across and punches to mid-off",Good,Outside Off
24.3,"Siraj to Pucovski, no run",â€¢,"bouncer, but dug in too short and he bends his knees to watch it harmlessly sail over",Short,Unknown
24.2,"Siraj to Pucovski, no run",â€¢,"back of a length slanting into him, defended solidly into the offside",Good,Off Stump
24.1,"Siraj to Labuschagne, 1 run",1,"fuller outside off, comes forward with an angled bat to steer through point",Full,Outside Off
23.6,"Ashwin to Pucovski, no run",â€¢,"tossed up again, pushed to cover",Full,Outside Off
23.5,"Ashwin to Pucovski, no run",â€¢,"tossed up, skips down the track to take it on the full and drives it bak to the bowler off the toe end",Full,Off Stump
23.4,"Ashwin to Pucovski, 2 runs",2,"shorter again, and he's quick to rock onto the back foot and punch through backward point",Short,Outside Off
23.3,"Ashwin to Pucovski, no run",â€¢,"and back to exemplary flight and length now, but defended solidly on the front foot",Good,Unknown
23.2,"Ashwin to Pucovski, FOUR runs",4,"too short, sat up outside off and he rocks back to cream this cut shot through point. Ashwin possibly trying the quicker one, drags it short",Short,Outside Off
23.1,"Ashwin to Pucovski, no run",â€¢,"tossed up, drifts in, patted down to leg gully",Full,Outside Off
22.6,"Siraj to Labuschagne, no run",â€¢,"full on off, nicely forward to the pitch to defend",Full,Off Stump
22.5,"Siraj to Labuschagne, no run",â€¢,"full on off, goes to drive, gets the inside half of the bat at the bottom end, to mid-on",Full,Off Stump
22.4,"Siraj to Labuschagne, no run",â€¢,"good length, homing in on off stump now, defended towards mid-on with that flourishing, Steve Smith like defence",Good,Off Stump
22.3,"Siraj to Labuschagne, no run",â€¢,"full down leg, they're trying to get him out in that fashion again. He's shuffled across looking to flick, but doesn't connect. Mild excitement from Pant and Siraj but that one flicked the pad",Full,Leg Stump
22.2,"Siraj to Labuschagne, no run",â€¢,"length ball in the channel, hint of movement in, defended from the crease",Good,Unknown
22.1,"Siraj to Labuschagne, no run",â€¢,"length outside off, left alone",Good,Outside Off
21.6,"Ashwin to Pucovski, no run",â€¢,"dropped by Pant behind the stumps. Lovely bit of bowling by Ashwin but he's not going to get the reward for that. It's the loop and drift that does it again, Pucovski is drawn forward, but the ball dips and doesn't turn, takes a thin edge as he pushes with hands going away from pad. Pant unable to hold on",Unknown,Leg Stump
21.5,"Ashwin to Pucovski, 2 runs",2,"good batting, got one that was tossed up a bit fuller and wider and leans into a cover drive. Loose balls are not too many, have to take advantage of what comes",Full,Outside Off
21.4,"Ashwin to Pucovski, no run",â€¢,"oooh testing from Ashwin. Tossed up on the stumps ,and he's drawn forward but the ball dips on him so he's not to the pitch, goes off the pad towards the leg slip",Full,Outside Off
21.3,"Ashwin to Pucovski, no run",â€¢,"now floats it up outside off, cut off the back foot to point",Unknown,Outside Off
21.2,"Ashwin to Pucovski, no run",â€¢,"flighted on the stumps, defended",Unknown,Unknown
21.1,"Ashwin to Pucovski, no run",â€¢,goes back and is forced to jab this away down legside since it was quicker,Unknown,Leg Stump
20.6,"Siraj to Labuschagne, no run",â€¢,"seaming into him from back of a length and he flat bats a pull, but it's straight to the backward square leg",Good,Leg Stump
20.5,"Siraj to Labuschagne, no run",â€¢,again a bit of a shuffle across to defend,Unknown,Unknown
20.4,"Siraj to Labuschagne, no run",â€¢,"back of a length in the channel, he's moving across a tad and defends it back to the bowler",Good,Unknown
20.3,"Siraj to Labuschagne, no run",â€¢,"fuller on leg stump, clipped to the man in front of square",Full,Leg Stump
20.2,"Siraj to Pucovski, 1 run",1,"length ball on leg stump, flicked to deep square leg",Good,Leg Stump
20.1,"Siraj to Pucovski, no run",â€¢,"goes a bit wider of the crease to get it angling in sharply from a length, defended",Good,Outside Off
19.6,"Ashwin to Labuschagne, no run",â€¢,"fuller around middle, pushed to mid-on",Full,Middle Stump
19.5,"Ashwin to Labuschagne, no run",â€¢,"fuller on the pads, goes for the flick but cannot get it past backward square leg",Full,Leg Stump
19.4,"Ashwin to Labuschagne, no run",â€¢,"flatter again, swerving away from the batsman, defended from the back foot",Good,Unknown
19.3,"Ashwin to Labuschagne, no run",â€¢,"flatter and quicker, goes for the cut but is beaten",Good,Unknown
19.2,"Ashwin to Labuschagne, no run",â€¢,"tossed up around off, pushes it towards mid-off",Full,Off Stump
19.1,"Ashwin to Labuschagne, no run",â€¢,"uses his feet, reaches to the pitch of the ball and pushes it towards extra cover, Ashwin chases the ball to prevent any runs",Good,Outside Off
18.6,"Bumrah to Pucovski, no run",â€¢,"fuller around off, pushes it towards mid-on",Full,Off Stump
18.5,"Bumrah to Pucovski, no run",â€¢,"short of length around off, punched towards mid-off from the back foot",Good,Off Stump
18.4,"Bumrah to Pucovski, no run",â€¢,"slips in a bouncer, Pucovski had no problem evading it. Sways away from the line of the ball",Short,Outside Off
18.3,"Bumrah to Pucovski, no run",â€¢,"fuller around off, comes forward and blocks with a vertical bat",Full,Off Stump
18.2,"Bumrah to Pucovski, no run",â€¢,"fuller around off, defended towards extra cover",Full,Outside Off
18.1,"Bumrah to Pucovski, no run",â€¢,"length ball around off, comes forward and defends",Good,Off Stump
17.6,"Ashwin to Labuschagne, no run",â€¢,uses his feet to this length ball. Still not to the pitch of the ball as Ashwin drops it short. Defended on the leg side,Good,Leg Stump
17.5,"Ashwin to Labuschagne, no run",â€¢,"length ball at the stumps, spinning in, Labuschagne is watchful and defends it",Good,Unknown
17.4,"Ashwin to Labuschagne, 2 runs",2,"fuller around off, drives it inside out through covers for a couple",Full,Outside Off
17.3,"Ashwin to Labuschagne, no run",â€¢,"length ball at the stumps, defended",Good,Unknown
17.2,"Ashwin to Labuschagne, no run",â€¢,goes back and away this time and punches it towards extra cover,Good,Outside Off
17.1,"Ashwin to Labuschagne, no run",â€¢,"length ball on middle and leg, defended on the leg side",Good,Middle Stump
16.6,"Bumrah to Pucovski, no run",â€¢,"length ball around off and middle, tucked away towards short midwicket",Good,Off Stump
16.5,"Bumrah to Pucovski, no run",â€¢,"length outside off, pushes at it and gets beaten as the ball holds its line. Like a legcutter. A mild appeal from the fielder behind the stumps but Bumrah knows",Good,Outside Off
16.4,"Bumrah to Labuschagne, 1 run",1,"fuller around off, pushed to the right of mid-on for a quick single",Full,Off Stump
16.3,"Bumrah to Labuschagne, no run",â€¢,"length ball angling in towards the off stump, blocked again",Good,Off Stump
16.2,"Bumrah to Labuschagne, no run",â€¢,"length ball around off, defended from the crease once again",Good,Off Stump
16.1,"Bumrah to Labuschagne, no run",â€¢,"length ball around off, defended",Good,Off Stump
15.6,"Ashwin to Pucovski, no run",â€¢,"a touch fuller, stays in the crease and blocks",Full,Unknown
15.5,"Ashwin to Pucovski, no run",â€¢,"length ball spinning in sharply, defended from the back foot",Good,Unknown
15.4,"Ashwin to Pucovski, no run",â€¢,"length ball at the stumps, defended from the back foot",Good,Unknown
15.3,"Ashwin to Pucovski, 2 runs",2,"length ball around off, some turn but Pucovski goes back and punches it through covers after giving himself some room",Good,Outside Off
15.2,"Ashwin to Pucovski, no run",â€¢,"length ball, spinning in, flicked towards short midwicket",Good,Unknown
15.1,"Ashwin to Pucovski, no run",â€¢,"length ball on the pads, turns it on the leg side",Good,Leg Stump
14.6,"Bumrah to Labuschagne, FOUR runs",4,fuller on the stumps and punched to the left of mid-on by Labuschagne. The fielder dived across but couldn't get a hand,Full,Unknown
14.5,"Bumrah to Labuschagne, no run",â€¢,"length ball in the channel, Labuschagne could leave it easily",Good,Unknown
14.4,"Bumrah to Labuschagne, no run",â€¢,"beaten again.. Length ball outside off, comes forward to defend this time but the ball just moves away to beat the outside edge",Good,Outside Off
14.3,"Bumrah to Labuschagne, no run",â€¢,"falls short. Length outside off, Labuschagne pushes tentatively, gets a thick outside edge but it lands well in front of first slip",Good,Outside Off
14.2,"Bumrah to Labuschagne, no run",â€¢,"fuller around off, comes forward and drives it back towards the bowler",Full,Off Stump
14.1,"Bumrah to Labuschagne, no run",â€¢,"length ball at the stumps, defended",Good,Unknown
13.6,"Ashwin to Pucovski, no run",â€¢,"fuller on the leg stump, comes forward and blocks",Full,Leg Stump
13.5,"Ashwin to Labuschagne, 1 run",1,"uses his feet, Ashwin bowls it outside leg but Labuschagne adjusts easily to work it towards midwicket",Unknown,Leg Stump
13.4,"Ashwin to Labuschagne, no run",â€¢,"length ball around off, defended from the crease",Good,Off Stump
13.3,"Ashwin to Labuschagne, no run",â€¢,"length ball, spinning on to the pads, goes back and flicks it towards backward square leg",Good,Leg Stump
13.2,"Ashwin to Labuschagne, no run",â€¢,"tossed up at 82.5kph this time, length ball on middle and leg, defended",Full,Middle Stump
13.1,"Ashwin to Labuschagne, no run",â€¢,"91.7kph, flatter and quicker at the stumps, defended from the back foot",Good,Unknown
12.6,"Bumrah to Pucovski, no run",â€¢,"short of length outside off, Labuschagne bends low and drops his hands",Good,Outside Off
12.5,"Bumrah to Labuschagne, 1 run",1,"length ball around off, drops it on the off side and sets off, Bumrah ran towards the ball but Pucovski was quicker",Good,Off Stump
12.4,"Bumrah to Labuschagne, no run",â€¢,"fuller around off, flicked but cannot beat the square leg fielder",Full,Off Stump
12.3,"Bumrah to Pucovski, 1 run",1,"fuller on the pads, flicked to the right of mid-on but only a single",Full,Leg Stump
12.2,"Bumrah to Pucovski, no run",â€¢,"length ball at the stumps, defended towards mid-on",Good,Unknown
12.1,"Bumrah to Pucovski, no run",â€¢,"fuller around off, defends it towards covers from the front foot",Full,Outside Off
11.6,"Siraj to Labuschagne, no run",â€¢,similar line and length and blocked once more,Good,Unknown
11.5,"Siraj to Labuschagne, no run",â€¢,"fuller, just outside off, Labuschagne stays in his crease and dead-bats it",Full,Outside Off
11.4,"Siraj to Labuschagne, no run",â€¢,"fuller and angling in, blocked",Full,Unknown
11.3,"Siraj to Pucovski, 3 runs",3,"short of length around off, moves across a bit and flicks it towards deep midwicket for another three. Played it late and used his wrists to find the gap",Good,Off Stump
11.2,"Siraj to Pucovski, no run",â€¢,"length ball around off, punched towards the bowler from the back foot",Good,Off Stump
11.1,"Siraj to Pucovski, no run",â€¢,"fuller around off, comes forward and blocks",Full,Off Stump
10.6,"Bumrah to Labuschagne, no run",â€¢,"138.1kph, banged in really short this time, Labuschagne ducks under comfortably",Short,Unknown
10.5,"Bumrah to Labuschagne, FOUR runs",4,"short of length outside off, Labuschagne swivels and pulls it down, rolling his wrists over it, gets four to backward square leg",Good,Outside Off
10.4,"Bumrah to Labuschagne, no run",â€¢,"length ball outside off, a saber bar leave from Labuschagne",Good,Outside Off
10.3,"Bumrah to Labuschagne, no run",â€¢,"short of length outside off, left alone",Good,Outside Off
10.2,"Bumrah to Labuschagne, no run",â€¢,"fuller around off, looks to defend but gets an inside edge on to the pads",Full,Off Stump
10.1,"Bumrah to Labuschagne, no run",â€¢,"length ball in the channel, shouldered arms",Good,Unknown
9.6,"Siraj to Pucovski, no run",â€¢,"a bouncer but down the leg side, hardly bounces. Pant collects it near his knees. Pucovski moves outside the line of the ball and evades it",Short,Leg Stump
9.5,"Siraj to Pucovski, no run",â€¢,"short of length, looks to flick but gets in two minds, the ball hits him near the ribs area",Good,Unknown
9.4,"Siraj to Pucovski, no run",â€¢,a bouncer but well outside off. Pucovski was looking to pull it first but bails out after he realise it's not within his reach,Short,Outside Off
9.3,"Siraj to Pucovski, no run",â€¢,"fuller around off, comes forward and blocks again",Full,Off Stump
9.2,"Siraj to Pucovski, no run",â€¢,"a touch fuller around off, comes forward and defends again",Full,Off Stump
9.1,"Siraj to Pucovski, no run",â€¢,"length ball around off, comes forward and defends",Good,Off Stump
8.6,"Bumrah to Labuschagne, no run",â€¢,"short of length around off, taps it towards midwicket",Good,Off Stump
8.5,"Bumrah to Labuschagne, no run",â€¢,"a touch fuller around fourth stump, a good leave by Labuschagne",Full,Unknown
8.4,"Bumrah to Labuschagne, no run",â€¢,"length ball around off, comes forward and blocks under his eyes",Good,Off Stump
8.3,"Bumrah to Labuschagne, no run",â€¢,"length ball in the channel, left alone",Good,Unknown
8.2,"Bumrah to Labuschagne, no run",â€¢,"short of length on middle and leg, tucked away towards square leg",Good,Middle Stump
8.1,"Bumrah to Labuschagne, no run",â€¢,"137.2kph, length ball outside off, left alone",Good,Outside Off
7.6,"Siraj to Pucovski, no run",â€¢,"fuller once again, pushes it towards extra cover",Full,Outside Off
7.5,"Siraj to Labuschagne, 3 runs",3,"overpitched outside off once more and Labuschagne too makes full use of it, pushes it past Saini at mid-off, who puts in the chase and pulls it just inside",Full,Outside Off
7.4,"Siraj to Pucovski, 3 runs",3,"a touch fuller around off, punches it between mid-off and the bowler and gets three. First runs for a right-hander on the off side",Full,Off Stump
7.3,"Siraj to Pucovski, no run",â€¢,"length ball, angling in on to the pads, Pucovski goes for the flick but misses. An appeal for lbw. Looked close to me unless there was some bat involved. The umpire wasn't interested",Good,Leg Stump
7.2,"Siraj to Pucovski, no run",â€¢,"length ball around off, a big front-foot stride and defended",Good,Off Stump
7.1,"Siraj to Pucovski, no run",â€¢,"length ball at the stumps, stays back and defends it on the off side",Good,Off Stump
6.6,"Bumrah to Pucovski, 1 run",1,"length ball around off, pushes it towards midwicket for one",Good,Off Stump
6.5,"Bumrah to Pucovski, no run",â€¢,"fuller around off, punched firmly but straight towards mid-on",Full,Off Stump
6.4,"Bumrah to Pucovski, no run",â€¢,"short of length around off, good bounce there for Bumrah, but Pucovski adjusts well, plays it down with soft hands",Good,Off Stump
6.3,"Bumrah to Pucovski, no run",â€¢,"length ball around off, looks to defend but the ball hits the outer half and goes into the ground",Good,Off Stump
6.2,"Bumrah to Pucovski, 2 runs",2,"a touch fuller and closer, that back and across movement helps Pucovski to turn it in front of square leg",Full,Leg Stump
6.1,"Bumrah to Pucovski, no run",â€¢,"length ball around off, goes back and across and defends",Good,Off Stump
5.6,"Siraj to Labuschagne, no run",â€¢,"length in the channel, left alone",Good,Unknown
5.5,"Siraj to Pucovski, 3 runs",3,"fuller this time, Pucovski moves across and plays an on-drive. Beats the mid-on and gets three more",Full,Unknown
5.4,"Siraj to Pucovski, FOUR runs",4,"top edge but Pucovski is safe. Banged in short by Siraj, around off and middle. Pucovski goes for the pull but isn't in control. The fine leg is squarer and it beats him to his right. A couple of bounces and over the boundary line",Short,Off Stump
5.3,"Siraj to Pucovski, no run",â€¢,"fuller on the stumps, punches it towards mid-on",Full,Unknown
5.2,"Siraj to Pucovski, no run",â€¢,"length ball down the leg side, too far away to flick",Good,Leg Stump
5.1,"Siraj to Pucovski, no run",â€¢,"short of length and angling towards the rib cage, flicks it down towards the backward square leg",Good,Leg Stump
4.6,"Bumrah to Labuschagne, no run",â€¢,"fuller in the corridor, left alone by Labuschagne, good carry to the keeper",Full,Outside Off
4.5,"Bumrah to Labuschagne, no run",â€¢,"length ball in the channel, 141.7kph, left alone",Good,Unknown
4.4,"Bumrah to Pucovski, 3 runs",3,"a touch fuller on the stumps, moves across and flicks it away through midwicket for three",Full,Unknown
4.3,"Bumrah to Pucovski, no run",â€¢,"length ball around off, defended on the off side",Good,Off Stump
4.2,"Bumrah to Pucovski, no run",â€¢,"length ball around off, blocked once again",Good,Off Stump
4.1,"Bumrah to Pucovski, no run",â€¢,"length ball around fourth stump, moves across and defends it towards mid-on",Good,Unknown
3.6,"Siraj to Labuschagne, no run",â€¢,"beauty! A length ball around fourth stump, Pucovski looks to defend but gets beaten as the ball holds its line",Good,Unknown
3.5,"Siraj to Labuschagne, no run",â€¢,"length ball in the channel, left alone",Good,Unknown
3.4,"Siraj to Labuschagne, 2 runs",2,"fuller on the stumps, goes a bit across and pushes it wide of mid-on, off the mark with a couple",Full,Outside Off
3.3,"Siraj to Warner, OUT",W,"first wicket!. A touch fuller this time, Warner once again tries to reach it with his hands, hardly any footwork there. Pushes at it, gets a healthy outside edge and Pujara takes it with reverse cups, in front of his face at first slip",Full,Outside Off
3.2,"Siraj to Warner, no run",â€¢,"fuller and wider, Warner flashes at it with no feet movement, misses",Full,Outside Off
3.1,"Siraj to Warner, no run",â€¢,"length ball around off, stays back and defends it on the off side",Good,Off Stump
2.6,"Bumrah to Pucovski, no run",â€¢,"fuller around off, pushes it back towards the bowler",Full,Off Stump
2.5,"Bumrah to Pucovski, no run",â€¢,"short of length around off, stays back, moves a bit across and defends",Good,Off Stump
2.4,"Bumrah to Pucovski, no run",â€¢,"138.8kph, length ball around off, gets behind the line and blocks",Good,Off Stump
2.3,"Bumrah to Pucovski, no run",â€¢,"length ball outside off and moving further away, left alone",Good,Outside Off
2.2,"Bumrah to Warner, 1 run",1,"length ball around off, taps it through covers and sneaks in another single. Not really sprinting",Good,Outside Off
2.1,"Bumrah to Warner, no run",â€¢,"138.1kph, short of length around off, Warner hops in the air and blocks",Good,Off Stump
1.6,"Siraj to Warner, 1 run",1,"length ball around off, Warner putting his legs to test as he drops it on the off side and hustles to the other end",Good,Off Stump
1.5,"Siraj to Pucovski, 1 run",1,"first runs for Pucovski in Test cricket, length ball on the pads, tucked away towards fine leg",Good,Leg Stump
1.4,"Siraj to Pucovski, no run",â€¢,"fuller but down the leg side, Pucovski goes across, tries the flick but misses",Full,Leg Stump
1.3,"Siraj to Pucovski, no run",â€¢,"length ball around middle and off, defended from the back foot",Good,Off Stump
1.2,"Siraj to Warner, 1 run",1,"fuller, on middle and leg. A hint of swing in to the batsman, flicked away",Full,Middle Stump
1.1,"Siraj to Warner, 2 runs",2,"and Warner is off the mark straightaway, a length ball outside off, stays in his crease and punches it through covers for a couple",Good,Outside Off
0.6,"Bumrah to Pucovski, no run",â€¢,"fuller around off, comes forward and blocks. A maiden to start off",Full,Off Stump
0.5,"Bumrah to Pucovski, no run",â€¢,here's the first short ball. Around middle stump. Goes for the pull but it's too high,Short,Middle Stump
0.4,"Bumrah to Pucovski, no run",â€¢,"in the corridor, and shouldered arms once again",Unknown,Outside Off
0.3,"Bumrah to Pucovski, no run",â€¢,"length ball in the corridor, left alone",Good,Outside Off
0.2,"Bumrah to Pucovski, no run",â€¢,"a touch fuller. Just outside off, comes forward and blocks",Full,Outside Off
0.1,"Bumrah to Pucovski, no run",â€¢,"length ball in the corridor, a bit of movement away, left alone",Good,Outside Off
